socfb-UCSD34,0.031183102611674039,0.057513914656771803,0.081989439132296268,0.13251034679606108,0.28221778221778221,0.27836449265020696,0.1720422434708149,0.030398173255316113,0.00042814328528614244
socfb-UGA50,0.017769633954063151,0.026931435633016577,0.034047811820854819,0.072442152810329397,0.22384625218391785,0.2781778667916649,0.2677376741807645,0.11514040993735884,0.0031959773298674736
socfb-Vermont70,0.031764534460148625,0.053620865510709603,0.073145854582544079,0.13565496138714847,0.34066734664141046,0.28471513915197433,0.13142940405070669,0.015736558356403904,0.00043712662101121958
socfb-UPenn7,0.035466515644910095,0.049341639529944782,0.048775307942800508,0.076879512954835055,0.19241115673226675,0.25208834772759453,0.29350134503751946,0.10526688376044174,0.0021945349001840577
socfb-UChicago30,0.042452830188679243,0.068965517241379309,0.07514638906961614,0.11792452830188679,0.2418672739102147,0.29180221210149643,0.20152895250487965,0.031554977228366948,0.00081327260897852958
socfb-WashU32,0.022794712705691934,0.036957108173725384,0.044240625842999731,0.065147019152953872,0.18545994065281898,0.28769894793633666,0.30159158349069326,0.10048556784461829,0.0016185594820609657
socfb-UC33,0.029115200403327452,0.055079405092009072,0.074048399294176961,0.13152256112931687,0.2748298462314091,0.27867406100327702,0.18036299470632719,0.03459793294681119,0.001008318628686665
socfb-Wellesley22,0.018511925952296192,0.042363830544677822,0.048771804912780346,0.12210751156995373,0.28301886792452829,0.31826272694909219,0.19651121395514418,0.02741189035243859,0.000355998576005696
socfb-Villanova62,0.026301663982823402,0.038110574342458403,0.040257648953301126,0.078234031132581858,0.23148148148148148,0.29696725711218463,0.26878690284487383,0.061460010735373057,0.0013419216317767043
socfb-UCSC68,0.031763026409707351,0.060789911967642163,0.076374018558172732,0.14537235308113253,0.32619557458957887,0.29145848203664049,0.12586247918153701,0.011777301927194861,0.0
socfb-UConn91,0.022853651084631835,0.036480293308890924,0.048701497097464103,0.097586312251756804,0.27876565841735412,0.31432936144210205,0.2102047051634586,0.041613198900091658,0.0012221203788573174
socfb-Virginia63,0.026028007323469743,0.043198574892374685,0.060022762135682119,0.11786827651046564,0.30610124202088179,0.2798258201791281,0.18095897867286853,0.040130634865653915,0.0010886238804493048
socfb-USFCA72,0.036799999999999999,0.063200000000000006,0.082799999999999999,0.15040000000000001,0.32679999999999998,0.28520000000000001,0.1132,0.0144,0.0
socfb-USC35,0.029509183980728697,0.046130683529057512,0.051309846431797652,0.079915688045769345,0.20873230954531768,0.25745257452574527,0.26070460704607046,0.11472448057813911,0.0020475760313158689
socfb-UIllinois,0.019803994709891824,0.032961443250025431,0.046084980840313337,0.086947675404388081,0.24782122147241345,0.28973515548170503,0.24225982569771778,0.077384787547899223,0.0012886160941367967
socfb-UCSB37,0.026917900403768506,0.050152298647021323,0.068923992349649355,0.11234681589572855,0.27874194233902388,0.29283842176099739,0.18460012750584401,0.041935255365870935,0.00021250974002975137
socfb-UIllinois20,0.020273935448874424,0.032953620829943041,0.046074043938161106,0.086927040954705728,0.24776240846216435,0.28966639544344996,0.24220233251966369,0.077366422565771628,0.0012883102793599132
socfb-Wesleyan43,0.018856977081520163,0.029010733971569481,0.034812880765883375,0.080359733101247457,0.24485059472004642,0.3182477516681172,0.27415143603133157,0.041775456919060053,0.00029010733971569482
socfb-UC64,0.049156856506522434,0.090836780146356988,0.10801781737193764,0.15256124721603564,0.31594018453706652,0.2424435252943048,0.11374482978046452,0.013999363665287942,0.00031816735602927139
socfb-Vassar85,0.011084984884111521,0.022169969768223042,0.026872690628149145,0.076251259657373199,0.24521330198186092,0.35707087672153176,0.25025193147463892,0.041652670473631172,0.0
socfb-UC61,0.03593834714584463,0.061497947486639302,0.081790721090542945,0.12446750832623345,0.26829835024397802,0.26388351018511347,0.17914956238866084,0.048408333978777786,0.0012392533498567114
