Caltech36_net43,-0.068079,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.2335,-2.3774,-3.45658,-2.81032,-3.60271,-4.30168,-0.679674,-0.409809,-1.11051,-1.12184,-1.26705,-1.24288,-2.1618,-1.26545,-1.66319,-2.3774,-1.76893,-2.65823,-2.00942,-3.04641,-2.66821,-2.45658,-2.88671,-3.26029,-3.45658,-3.69962,-4.30168,19.777
Caltech36_net45,-0.066185,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.23722,-2.43836,-3.82456,-2.61148,-3.45658,-4.00065,-0.708284,-0.419441,-1.08079,-1.10056,-1.30038,-1.18474,-2.19109,-1.24976,-1.61148,-2.46917,-1.82892,-2.62958,-1.89685,-2.92147,-2.56132,-2.25636,-2.7702,-3.02293,-3.30168,-4.00065,-4.30168,19.962
Caltech36_net47,-0.064826,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.25246,-2.57741,-3.60271,-2.88671,-3.52353,-4.00065,-0.705524,-0.403724,-1.08737,-1.0919,-1.288,-1.19719,-2.2225,-1.32902,-1.60795,-2.42662,-1.79653,-2.71062,-1.96924,-3.02293,-2.66821,-2.36216,-2.83928,-3.04641,-3.45658,-3.82456,-4.30168,20.23
Caltech36_net49,-0.070298,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.2225,-2.40959,-3.52353,-2.59411,-3.60271,-3.82456,-0.692407,-0.411204,-1.14091,-1.09512,-1.29181,-1.21925,-2.11416,-1.25675,-1.61504,-2.34264,-1.75514,-2.81032,-1.99848,-3.2225,-2.61148,-2.31491,-2.82456,-3.12559,-3.45658,-3.82456,-4.30168,19.476
Caltech36_net50,-0.06707,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.10856,-2.45658,-3.82456,-2.79653,-3.60271,-4.30168,-0.701907,-0.418588,-1.08157,-1.09702,-1.28716,-1.16212,-2.14332,-1.28969,-1.61148,-2.42662,-1.82167,-2.69962,-2.02522,-2.92147,-2.60271,-2.48214,-2.82456,-3.07123,-3.39859,-3.82456,-4.30168,19.855
Caltech36_net53,-0.068939,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.17135,-2.35229,-3.26029,-2.56132,-3.60271,-4.30168,-0.697563,-0.410367,-1.1022,-1.0927,-1.30869,-1.20442,-2.13733,-1.26306,-1.65235,-2.46917,-1.86235,-2.7219,-1.93807,-2.93995,-2.64847,-2.42087,-2.87032,-3.09756,-3.60271,-4.30168,-4.30168,19.708
Caltech36_net55,-0.07089,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.21178,-2.62044,-3.52353,-2.92147,-4.00065,-4.30168,-0.705524,-0.423332,-1.07741,-1.09083,-1.29479,-1.16559,-2.17135,-1.28884,-1.59411,-2.42087,-1.75514,-2.62958,-1.90548,-2.90374,-2.65823,-2.28884,-2.78317,-3.07123,-3.34744,-3.60271,-4.30168,19.133
Caltech36_net56,-0.070244,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.08684,-2.29736,-3.18774,-2.62958,-3.52353,-4.30168,-0.688579,-0.419555,-1.10412,-1.11275,-1.30299,-1.23985,-2.14634,-1.22504,-1.62316,-2.45658,-1.77534,-2.75761,-1.9733,-2.97946,-2.64847,-2.29308,-2.79653,-2.97946,-3.82456,-3.52353,-4.00065,19.544
Caltech36_net57,-0.064011,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.41519,-2.59411,-3.82456,-2.78317,-3.69962,-4.30168,-0.705524,-0.41632,-1.09567,-1.10828,-1.27515,-1.18309,-2.17135,-1.26505,-1.59753,-2.41519,-1.68678,-2.6889,-1.94757,-2.92147,-2.82456,-2.3932,-2.74538,-3.02293,-3.39859,-3.69962,-4.30168,20.391
Caltech36_net59,-0.063093,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.19447,-2.41519,-3.39859,-2.73348,-4.00065,-4.30168,-0.711397,-0.416659,-1.1011,-1.10028,-1.30081,-1.18078,-2.08684,-1.24592,-1.57252,-2.36216,-1.80337,-2.85452,-1.95143,-2.7702,-2.64847,-2.42087,-2.92147,-2.95926,-3.30168,-3.69962,-4.00065,20.869
Caltech36_net67,-0.064831,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.25636,-2.3826,-3.82456,-2.81032,-3.45658,-4.30168,-0.698212,-0.416546,-1.10633,-1.09838,-1.28884,-1.19856,-2.16814,-1.24937,-1.58651,-2.34744,-1.78581,-2.74538,-2.00721,-3.2225,-2.55349,-2.40405,-2.83928,-3.00065,-3.52353,-3.82456,-4.30168,20.224
Caltech36_net68,-0.070296,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.10856,-2.30168,-3.52353,-2.53083,-3.82456,-4.30168,-0.700708,-0.420125,-1.10828,-1.08446,-1.26425,-1.18941,-2.20477,-1.29138,-1.63423,-2.40959,-1.74659,-2.85452,-1.97946,-3.15555,-2.63892,-2.30168,-2.82456,-3.12559,-3.39859,-4.00065,-4.30168,19.369
Caltech36_net75,-0.063374,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.17458,-2.34744,-3.34744,-2.62044,-3.52353,-4.00065,-0.711955,-0.423044,-1.09083,-1.06945,-1.31805,-1.17718,-2.1618,-1.27597,-1.57495,-2.36216,-1.77276,-2.74538,-1.95926,-2.75761,-2.62958,-2.2486,-2.85452,-3.15555,-3.30168,-4.30168,-4.30168,20.45
Caltech36_net81,-0.067041,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.10302,-2.42662,-3.45658,-2.66821,-3.52353,-3.82456,-0.693048,-0.41615,-1.12995,-1.10523,-1.2859,-1.21037,-2.16496,-1.26029,-1.61415,-2.32855,-1.73465,-2.83928,-1.96124,-2.92147,-2.71062,-2.29308,-2.74538,-2.95926,-3.69962,-4.30168,-4.30168,19.896
Caltech36_net82,-0.063747,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.17458,-2.53825,-3.39859,-2.63892,-3.69962,-4.30168,-0.708284,-0.417679,-1.09648,-1.07819,-1.29011,-1.19719,-2.15867,-1.25363,-1.60532,-2.48214,-1.77148,-2.7702,-1.92877,-2.95926,-2.65823,-2.40405,-2.7702,-3.52353,-3.39859,-4.00065,-4.30168,20.459
Caltech36_net83,-0.074385,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.14634,-2.40405,-3.45658,-2.83928,-3.82456,-4.30168,-0.685205,-0.423561,-1.10689,-1.09217,-1.28758,-1.21142,-2.11699,-1.25091,-1.62958,-2.31941,-1.79114,-2.82456,-1.98781,-2.92147,-2.62044,-2.32396,-2.95926,-2.93995,-3.30168,-4.00065,-4.30168,18.796
Caltech36_net84,-0.0695,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.11135,-2.43245,-3.60271,-2.75761,-3.82456,-4.00065,-0.67452,-0.420239,-1.12937,-1.08657,-1.28716,-1.21354,-2.13142,-1.27761,-1.65332,-2.47561,-1.81454,-2.7702,-1.90201,-3.04641,-2.74538,-2.32855,-2.74538,-3.12559,-3.45658,-4.00065,-4.30168,19.465
Caltech36_net85,-0.065829,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.28049,-2.52353,-3.52353,-2.7702,-3.52353,-4.00065,-0.704644,-0.412547,-1.09163,-1.0981,-1.29564,-1.17231,-2.1618,-1.28008,-1.62499,-2.3572,-1.83186,-2.7219,-1.92147,-3.04641,-2.56132,-2.40959,-2.7702,-3.15555,-3.52353,-4.00065,-4.30168,20.175
Caltech36_net90,-0.074671,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.2189,-2.38787,-3.52353,-2.87032,-3.69962,-4.00065,-0.69973,-0.412211,-1.08631,-1.11247,-1.29736,-1.19075,-2.14634,-1.26306,-1.64082,-2.31941,-1.77924,-2.63892,-2.00502,-3.00065,-2.65823,-2.42662,-3.04641,-3.2225,-3.60271,-3.82456,-4.30168,18.737
Caltech36_net92,-0.063217,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.13733,-2.40405,-3.39859,-2.78317,-3.82456,-4.30168,-0.70762,-0.41819,-1.09621,-1.108,-1.28381,-1.19447,-2.15555,-1.26947,-1.57659,-2.34744,-1.74058,-2.69962,-1.93995,-2.90374,-2.69962,-2.31941,-2.7219,-3.04641,-3.82456,-4.00065,-4.30168,20.476
Caltech36_net93,-0.068488,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.2723,-2.45658,-3.69962,-2.81032,-3.69962,-4.30168,-0.70906,-0.41294,-1.13201,-1.10083,-1.27108,-1.17881,-2.17458,-1.26386,-1.60883,-2.3826,-1.71062,-2.83928,-1.98362,-2.93995,-2.4955,-2.30168,-2.81032,-2.83928,-3.26029,-3.69962,-4.30168,19.673
Caltech36_net95,-0.071014,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.18774,-2.51635,-3.60271,-2.93995,-3.69962,-4.30168,-0.701471,-0.407309,-1.10357,-1.1136,-1.30299,-1.18474,-2.14332,-1.29308,-1.62682,-2.3332,-1.75268,-2.7702,-1.96522,-2.97946,-2.57741,-2.36718,-2.87032,-3.02293,-3.30168,-4.00065,-4.30168,19.324
Caltech36_net97,-0.068711,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.3826,-2.55349,-3.69962,-2.7702,-3.26029,-4.30168,-0.706295,-0.409364,-1.11163,-1.11275,-1.28632,-1.18078,-2.20131,-1.27108,-1.56929,-2.41519,-1.74297,-2.73348,-1.98153,-2.88671,-2.56132,-2.42087,-2.71062,-3.07123,-3.69962,-3.82456,-4.30168,19.667
Caltech36_net98,-0.069776,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.33789,-2.55349,-3.45658,-3.00065,-4.30168,-4.30168,-0.692727,-0.419213,-1.07715,-1.11501,-1.30429,-1.18045,-2.14939,-1.25832,-1.6062,-2.43836,-1.78317,-2.64847,-1.94185,-3.09756,-2.7219,-2.3572,-2.74538,-3.02293,-3.39859,-4.00065,-4.30168,19.379
Caltech36_net99,-0.067905,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.15867,-2.42662,-3.30168,-2.58568,-3.30168,-4.30168,-0.717916,-0.416263,-1.11472,-1.08684,-1.29607,-1.1864,-2.1227,-1.25519,-1.56132,-2.3572,-1.77405,-2.69962,-1.95926,-2.95926,-2.66821,-2.32855,-2.7702,-2.95926,-3.34744,-3.60271,-4.00065,20
Caltech36_net104,-0.060781,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.11699,-2.50929,-3.39859,-2.62044,-3.52353,-4.00065,-0.684786,-0.41836,-1.13377,-1.10911,-1.28173,-1.23054,-2.17783,-1.23647,-1.57987,-2.46917,-1.77534,-2.63892,-1.96522,-2.83928,-2.59411,-2.39859,-2.82456,-3.00065,-3.39859,-3.82456,-4.30168,21.096
Caltech36_net106,-0.065399,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.2298,-2.42087,-3.45658,-2.87032,-3.52353,-4.00065,-0.715431,-0.412884,-1.10275,-1.09056,-1.28548,-1.19959,-2.11416,-1.23238,-1.62044,-2.42662,-1.7898,-2.51635,-2.02293,-2.95926,-2.59411,-2.34264,-2.78317,-2.97946,-3.69962,-3.82456,-4.30168,20.229
Caltech36_net108,-0.060064,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.13142,-2.29736,-3.52353,-2.66821,-3.69962,-4.00065,-0.686046,-0.413052,-1.12588,-1.12127,-1.30648,-1.19278,-2.2298,-1.26906,-1.64943,-2.36718,-1.77534,-2.73348,-1.90723,-3.04641,-2.62044,-2.29736,-2.90374,-3.02293,-3.52353,-4.30168,-4.30168,21.064
Caltech36_net112,-0.06011,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.24478,-2.53825,-4.00065,-2.82456,-3.69962,-4.30168,-0.705084,-0.414232,-1.12995,-1.09892,-1.25871,-1.20408,-2.25636,-1.23573,-1.6504,-2.33789,-1.75637,-2.66821,-1.87032,-2.97946,-2.67843,-2.30168,-2.66821,-3.12559,-3.2225,-3.82456,-4.30168,21.016
Caltech36_net115,-0.059553,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.24478,-2.53083,-3.60271,-2.7702,-3.69962,-4.00065,-0.701362,-0.411428,-1.14513,-1.10083,-1.25793,-1.21639,-2.05617,-1.2425,-1.61773,-2.3572,-1.77148,-2.67843,-1.92328,-3.02293,-2.74538,-2.3932,-2.66821,-3.12559,-3.60271,-4.30168,-4.30168,21.023
Caltech36_net119,-0.082686,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.31045,-2.43245,-3.45658,-2.7702,-3.69962,-4.30168,-0.697239,-0.416603,-1.09459,-1.11784,-1.28758,-1.17393,-2.1227,-1.24937,-1.64082,-2.3826,-1.79925,-2.7702,-1.98781,-2.93995,-2.65823,-2.3572,-2.74538,-2.97946,-3.52353,-3.82456,-4.30168,17.717
Caltech36_net123,-0.065049,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.24478,-2.43245,-3.60271,-2.93995,-4.30168,-4.30168,-0.703,-0.408808,-1.09056,-1.11614,-1.27597,-1.20097,-2.13142,-1.27149,-1.65235,-2.51635,-1.7898,-2.78317,-1.9251,-3.07123,-2.58568,-2.3774,-2.6889,-3.07123,-3.45658,-3.82456,-4.00065,20.291
Caltech36_net125,-0.067464,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.26425,-2.53825,-3.34744,-2.81032,-3.39859,-4.30168,-0.696376,-0.406922,-1.12704,-1.09947,-1.28008,-1.23461,-2.11699,-1.24783,-1.63704,-2.43836,-1.77148,-2.75761,-1.95533,-3.07123,-2.71062,-2.32855,-2.81032,-3.15555,-3.18774,-3.82456,-4.30168,19.802
Caltech36_net132,-0.075571,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.34264,-2.4955,-3.52353,-2.83928,-3.82456,-4.30168,-0.687839,-0.410534,-1.11444,-1.11927,-1.29479,-1.21425,-2.14332,-1.25402,-1.62682,-2.34264,-1.7626,-2.90374,-1.94566,-2.85452,-2.74538,-2.38787,-2.67843,-3.04641,-3.30168,-4.00065,-4.30168,18.611
Caltech36_net136,-0.067221,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.24098,-2.3774,-3.60271,-2.87032,-3.82456,-4.30168,-0.710616,-0.421096,-1.09567,-1.09378,-1.26947,-1.17135,-2.14939,-1.25911,-1.60883,-2.41519,-1.79114,-2.71062,-1.93061,-2.83928,-2.53083,-2.34744,-2.81032,-3.09756,-3.34744,-4.30168,-4.30168,19.739
Caltech36_net137,-0.065349,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.15867,-2.39859,-3.52353,-2.79653,-3.82456,-4.30168,-0.694226,-0.415472,-1.11388,-1.1044,-1.28758,-1.20269,-2.0842,-1.25246,-1.62958,-2.42087,-1.7601,-2.87032,-1.96723,-3.02293,-2.67843,-2.41519,-2.79653,-3.04641,-3.69962,-4.00065,-4.30168,20.193
Caltech36_net139,-0.06747,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.14634,-2.39859,-3.45658,-2.69962,-3.39859,-4.00065,-0.676266,-0.421554,-1.10828,-1.11191,-1.28507,-1.2298,-2.17783,-1.25519,-1.63987,-2.48877,-1.79383,-2.71062,-1.9495,-2.88671,-2.50234,-2.28049,-2.79653,-3.07123,-3.45658,-3.69962,-4.30168,20.037
Caltech36_net140,-0.068761,0.04950495,0.083451202,0.080622348,0.123055163,0.369165488,0.28854314,0.090523338,0.002828854,0,-4.30168,-4.30168,-2.07637,-2.30168,-3.45658,-2.74538,-3.60271,-4.30168,-0.69444,-0.421611,-1.11472,-1.10056,-1.26425,-1.20166,-2.20826,-1.26465,-1.62499,-2.3572,-1.77664,-2.81032,-1.92693,-2.92147,-2.69962,-2.36216,-2.67843,-3.04641,-3.52353,-3.82456,-4.30168,19.7
